ID,TrSP,Stem,Branches,Foliage,Tree_roots,GFF,Understory,Snags,Logs,Coarse_branches,Fine_litter,Bark,level,C_2020,C_2016,C_dif
6:56:20,PISY,69.47611329460663,4.46234914417752,2.1211418590630737,20.0552692843924,0.07889319532635869,0.5912832105946121,4.3129871903711,0.8694752496303159,0.41505990353039307,2.282613613055448,11.034441523261053,2,95.6443581836165,104.5495286765398,-8.517657234471637
6:56:19,PISY,52.125520987423755,4.3225255726592575,2.51497365432291,16.2953142482982,0.0554672847310542,0.253487334354416,3.67214371832176,0.6396721903727141,1.152242215049282,2.48413455976248,8.278759215649657,2,75.49892673264729,84.25244295934345,-10.389628976005156
6:56:18,PISY,52.37355421650389,3.947473821094704,2.194645649268681,15.9599941391755,0.0497923869242046,0.2836332327100212,2.86154063019125,0.5676736386110299,1.032563806351595,2.705306537538609,8.31815272850356,2,74.33433664769754,83.48086361266881,-10.95643548611208
6:56:21,PISY,37.957787214522234,3.1476095279913063,1.60487960651721,10.6704521258768,0.0534641696074806,0.2817411290083744,2.63434788458618,0.4899466137170969,1.020303608638286,1.981863115582383,6.028589734071178,2,55.20053260424173,62.217389043890215,-11.277966734828041
6:56:33,PISY,30.756539068967925,2.067287549977233,0.8713981669128102,9.14768948546064,0.16886352758881082,0.853800277036312,5.64163718282095,0.829019526884535,0.1006244212535366,1.4475502145206618,4.884862087424318,2,47.62158202338709,53.941616428148244,-11.7164349592297
6:58:7,PISY,38.50484794304924,2.483963550127017,1.341293089531932,12.1866901338586,0.06821347170042509,0.47240186670544804,3.02534268553839,0.5309431838802077,0.5275158153878836,2.8403956724455495,6.1154758497784085,2,55.910393128144506,64.96390171543693,-13.936214340926975
6:34:14,PISY,60.14031526178165,3.7673026012826374,1.248514642243683,15.2816572335853,0.1005822544936818,1.111608556209704,6.3627849136816,0.9230891021205698,0.04850655255359052,1.6617921417911339,9.55169712981238,2,84.91619315597063,92.730823760816,-8.427220084879139
6:34:16,PISY,31.955815951880293,2.1725885406169527,0.8122383960070275,9.59968626383441,0.2162240235224184,1.0320097202215919,5.07333429625996,0.937028745414517,0.029527783114345178,1.3431698055339958,5.0753354747104,2,48.647272737281504,55.14368503223155,-11.780881693258053
6:34:19,PISY,34.102967020800584,2.324724710428485,0.9507603765338459,10.3219333546189,0.2079126761406864,0.877780055546444,5.89804841521883,1.0009389376615718,0.06644654113952939,1.3194576546715229,5.416353585656564,2,52.165389973798064,58.46913493434562,-10.781320721823512
6:35:15,PISY,63.85336122586014,4.080767741576308,1.555594552511109,18.1455845183651,0.103201479060957,0.9564951667174001,5.66509668000297,0.9403930304919429,0.055200106177263175,2.135890475873328,10.141416194695434,2,89.48741665296686,98.3264765695015,-8.989501327535926
6:35:17,PISY,49.64422366589219,3.282164217270342,1.411185206910663,14.5523348914827,0.139096998229878,0.8253644630214361,4.17354709295824,0.8988323317855769,0.13645138078195118,1.8425177821670757,7.884670817524054,2,70.2380539565414,77.94111929630549,-9.883185421651003
6:35:21,PISY,66.71902959528164,4.038394300731018,1.666660837869234,18.7691528636974,0.0724480582800699,0.7506743985989521,4.17653424312632,0.776150288570461,0.1394123272382645,2.492233344831372,10.596551759250614,2,91.42808915377795,100.7420309924569,-9.245338561197304
6:35:19,PISY,34.01713742506682,2.238847382212326,0.920498542767846,9.92627573279988,0.14201453205043318,0.899073965981788,5.84195713293998,0.7973945690406359,0.0920505855673278,1.608389127245181,5.402721826334142,2,51.96008508920648,58.725502885005675,-11.520408448518543
6:35:25,PISY,43.729011302573014,2.973015897686352,1.111484120851719,13.1364127820892,0.2162240235224184,1.0320097202215919,5.40769348927872,1.108435462266356,0.029527783114345178,1.4548978128788368,6.945195912761596,2,64.00749552515495,71.1680146943026,-10.061428859446444
6:35:22,PISY,67.5468550391747,4.390493467636593,1.8839365385795102,21.0993076505413,0.1054691434286517,0.8423615618061722,5.87373947645143,1.014059263428778,0.06157510866600988,2.493709286371407,10.72802991798657,2,94.94022880352982,104.61866918904204,-9.251159912982295
6:35:23,PISY,30.692670318720538,2.092252239385632,0.8556843388804641,9.28974001915704,0.2079126761406864,0.877780055546444,6.29236586528392,0.9276330669805499,0.06644654113952939,1.3426157728279828,4.874718227090908,2,48.23007910199666,54.45986688460419,-11.439226973888717
6:35:24,PISY,48.81619611352267,3.2987108574084782,1.394686538884188,15.5872717400447,0.1502761477398444,0.914828521641468,5.98138255907144,0.9889374847595809,0.04362056716073693,2.104109213433237,7.753160559206542,2,71.4459085628282,79.90385961803302,-10.585159585077172
6:36:24,PISY,55.25816133604666,3.5556374588790693,1.6219035068828491,15.9466947786396,0.09536761852781969,0.690457460179492,4.08008749289866,0.7951749857066749,0.27795153085212376,2.165404891819344,8.776296212195646,2,77.31644249398835,85.63760225908017,-9.716712688799653
6:36:29,PISY,41.513467476151156,2.793397767630876,1.002434044175415,12.0558771213491,0.14919505661035468,1.10382932893916,5.13119902755002,0.9287240947322589,0.024742397666860507,1.571919591730476,6.5933154226828306,2,60.812224207869406,68.04688057020358,-10.631870706946255
6:36:22,PISY,52.012406765976955,3.392178323096556,1.288353142336284,14.9281588670804,0.12256809310007188,0.9989920446367601,6.17648206465647,0.9541797097788969,0.04833153273524254,1.8283338028592129,8.260794015772811,2,75.08261949494926,83.00078471463989,-9.539867902350094
6:36:21,PISY,24.733040123802787,1.725724688410251,0.464644235396259,8.33214286711106,0.629603053873287,1.1207695846025,3.77533591498743,1.309775549220831,6.455965838144522e-4,0.8928426970541129,3.9281887255451484,2,38.580570169476424,45.05554676651533,-14.371097593362286
6:36:18,PISY,62.46562878586787,3.6573555854210937,1.600140819554361,17.6056765966583,0.051754147006611594,0.561104502352888,3.20827565352041,0.6176289548850652,0.2594688175347023,2.8112081030080946,9.921011630696663,2,85.15357699984776,94.73787894158662,-10.116652440201175
6:36:12,PISY,56.80429666315388,3.799919028457845,1.7078955533187659,16.7570875583438,0.1358831395191786,0.7498563635761801,4.84876119188803,0.9926222978245839,0.1969042959343971,1.863644103965853,9.021858881795028,2,80.12164151943374,88.03619490715981,-8.990112982589164
6:56:11,BEPE,27.42517270432622,3.588584052641382,1.340370137685978,13.6809192837,0.2000576423441928,0.1735058118187336,0.685004105316272,0.41691906460891115,0.1646085507129581,0.746651240333034,4.355762723628282,2,39.09663603341596,42.84674347757156,-8.752374485866394
6:74:27,PISY,55.93976943746043,3.970337371370775,2.128418895603771,16.7107045344886,0.0609736667234505,0.37148057219653763,3.80318339743945,0.7345537723218379,0.90476153497058,2.178966522562314,8.884551616537832,2,78.97699678718698,87.12812044399749,-9.35533053539211
6:92:12,BEPE,10.572305170327555,1.49782191219414,0.6111220338511263,5.73396261843017,0.22295371391292598,0.1510196643690212,0.25878204595329,0.15846755731462808,0.049588373326378735,0.506891107202061,1.6791308211696705,2,15.708082399620796,18.14764716921742,-13.44287084077041
6:125:7,PISY,7.9257980635192276,1.794823499459862,1.258132423443885,3.2450781079139,0.0489737497638921,0.0472629807467008,1.43373652043882,0.23888353820041056,0.23500989979372078,1.621213378999857,1.2588032218530538,2,15.862637276219429,20.51281658491742,-22.669628470802767
6:125:5,PISY,59.252631580844756,4.609018565756316,2.596744734446277,18.1837043542719,0.0681829854523764,0.32712812163073646,3.70601992853562,0.7560533339972829,1.051035906639726,2.315151930222459,9.410712074604756,2,84.09267916213031,92.76522800687881,-9.348922038013436
6:125:8,PISY,41.63567930297172,3.441145317081984,1.915506747786825,13.1675075808426,0.1143814700555913,0.3724695969661196,3.61536765558638,0.774176253417917,0.6978355273092567,1.847675072720574,6.612725536354332,2,61.026962480250695,68.12459184516483,-10.418600937890083
6:125:4,BEPE,10.71004434937254,1.619700470264124,0.600332934293613,4.69753694752772,0.22817162818140177,0.1290720411678056,0.228159530757718,0.1327041818190809,0.04164818657070645,0.574746460841037,1.701007043723874,2,15.9655868269919,18.54306403431177,-13.899953117513633
6:125:3,PISY,52.06038516609265,4.4180000981084255,2.59192137938256,16.3813663979303,0.0648131729250297,0.2666411249059688,3.34323531601595,0.713135298206352,1.14586548553666,2.183691598818462,8.268414114614716,2,75.05610275460677,83.19688304120533,-9.784958268889271
6:125:10,PISY,41.46738846484037,3.004898872615803,1.4019718702087531,12.8742939344807,0.19202151638730958,0.6341532373109361,4.76943770387909,1.007582764579839,0.18133217574916008,1.509042808061259,6.585996991474646,2,60.75382640510716,67.40517107413574,-9.86770682877294
6:125:12,PISY,41.67270199294796,3.0713189824252263,1.6129940328469081,14.221462737702,0.1962408391577226,0.558483022176636,3.87930243149703,0.975152869287128,0.2022740389401207,1.875864294333873,6.618605610644676,2,60.66293811425728,68.09606600509078,-10.915649503567218
6:123:26,BEPE,12.503981603492484,1.7849952322077332,0.8235084222752409,10.6000812050253,0.2227257999738849,0.20398153170609082,0.288611454022536,0.1847945226752345,0.05768019847634246,0.545547388748979,1.9859264899664533,2,18.60175264354498,21.314772357366014,-12.728354158957092
6:123:27,PISY,51.90340642367698,3.6214605517372025,1.61609734907145,13.9334598111427,0.101618984472693,0.5980129610150481,4.44173989804324,0.8370174470134399,0.4998326903715621,1.579720994488407,8.243482196701638,2,73.44238949659166,80.33336467302294,-8.577974051602705
6:123:28,PISY,7.9257980635192276,1.794823499459862,1.258132423443885,3.2450781079139,0.0489737497638921,0.0472629807467008,1.43373652043882,0.23888353820041056,0.23500989979372078,1.621213378999857,1.2588032218530538,2,15.862637276219429,20.51281658491742,-22.669628470802767
6:123:29,BEPE,19.11643635720098,2.7771660597348724,1.007509432471632,11.2644117636453,0.2390944416950106,0.21865748276085684,0.539524913174368,0.3336137294758317,0.12312678969704258,0.6134707132777919,3.036139892026038,2,28.004739811514423,31.27565904340646,-10.4583542983137
6:123:30,PISY,43.18985530443289,3.434529853459764,1.680656084807958,12.067192047983,0.0929218807507404,0.41629196170276805,3.96062220615537,0.82195731196698,0.757910818711683,1.324065742466514,6.85956525423346,2,62.538376418688124,68.4767330674132,-8.672079380421021
6:124:24,PISY,32.88003900826633,2.458441152256932,1.187103337761663,10.3160587631568,0.1869716426622234,0.569040717916156,4.44851383507174,0.9572120978101639,0.22410630248057448,1.271438035794411,5.222123842489358,2,49.404989972509554,55.15308276158269,-10.422069812346034
6:124:20,BEPE,10.598861681884605,1.447694888876631,0.5729041194340607,4.70739616384695,0.210444708666309,0.12699064422341,0.25878204595329,0.15846755731462808,0.049588373326378735,0.506891107202061,1.6833486200640255,2,15.6139737469454,17.9789598475437,-13.154187565091014
