OID_,VALUE,ZONE_CODE,COUNT,AREA,MEDIAN
1959,4:117:5,1959,289,28900,-14.897439801133222
1960,4:117:4,1960,272,27200,-14.588105636936906
1961,4:117:3,1961,80,8000,-14.993546139450288
1962,4:117:2,1962,225,22500,-14.567196532134695
1963,4:117:1,1963,50,5000,-14.508991588570382
1964,4:72:4,1964,1451,145100,-14.931368335552353
1965,4:72:16,1965,316,31600,-14.900205465728448
1966,4:72:6,1966,119,11900,-14.993550045583344
1967,4:72:15,1967,558,55800,-14.702804677862481
1968,4:72:18,1968,274,27400,-15.25597920330908
1969,4:72:9,1969,428,42800,-14.972836007280694
1970,4:72:14,1970,246,24600,-14.993920950650438
1971,4:72:13,1971,262,26200,-14.991321106413231
1972,4:72:12,1972,273,27300,-14.93403062977892
1973,4:72:5,1973,283,28300,-14.961893338284323
1974,4:72:2,1974,362,36200,-14.960360906522052
1975,4:72:1,1975,910,91000,-15.284427626826236
1976,4:16:27,1976,196,19600,-14.930800724808147
1977,4:25:25,1977,1829,182900,-14.771925294286932
1978,4:25:23,1978,129,12900,-15.090026007559317
1979,4:14:11,1979,364,36400,-14.886314701599755
1980,4:146:13,1980,3989,398900,-14.878657737132126
1981,4:130:6,1981,461,46100,-14.658395556462297
1982,4:130:12,1982,68,6800,-15.23620613247043
1983,4:130:14,1983,125,12500,-14.91369611299478
1984,4:130:15,1984,132,13200,-14.955161925116233
1985,4:130:13,1985,244,24400,-15.046403852360658
1986,4:130:9,1986,211,21100,-15.069300149769235
1987,4:130:10,1987,99,9900,-14.571894369023148
1988,4:130:7,1988,45,4500,-14.480847918405805
1989,4:130:5,1989,172,17200,-14.645037509972028
1990,4:130:8,1990,689,68900,-14.72762595398186
1991,4:130:4,1991,263,26300,-14.96718090570437
1992,4:130:1,1992,1134,113400,-14.979797649196957
1993,4:130:2,1993,122,12200,-14.825037136728897
1994,4:104:1,1994,912,91200,-14.715829683613578
1995,4:104:4,1995,908,90800,-14.484477283304633
1996,4:104:5,1996,114,11400,-14.599369458344324
1997,4:104:3,1997,137,13700,-14.610052176611982
1998,4:87:9,1998,816,81600,-14.737474542187238
1999,4:87:8,1999,569,56900,-14.66010958437682
2000,4:87:4,2000,954,95400,-14.73448413608191
2001,4:87:3,2001,1319,131900,-14.845994993673026
2002,4:87:2,2002,867,86700,-14.754103040323681
2003,4:87:13,2003,1384,138400,-15.115002888191363
2004,4:70:12,2004,333,33300,-14.881824832594127
2005,4:70:10,2005,469,46900,-14.807222370163393
2006,4:69:19,2006,313,31300,-15.129670812741837
2007,4:69:20,2007,96,9600,-15.10892441221609
2008,4:69:21,2008,118,11800,-15.036383438941915
2009,4:69:16,2009,617,61700,-14.962922968979132
2010,4:69:15,2010,557,55700,-14.943467882205407
2011,4:69:14,2011,293,29300,-14.838422615338784
2012,4:69:13,2012,309,30900,-14.80081203243794
2013,4:69:12,2013,409,40900,-14.749330481410528
2014,4:69:9,2014,317,31700,-14.876190683187323
2015,4:69:10,2015,177,17700,-14.878243533126565
2016,4:69:8,2016,313,31300,-14.80695271022654
2017,4:48:5,2017,1479,147900,-15.200457282051024
2018,4:48:7,2018,882,88200,-14.86909722868743
2019,4:47:10,2019,1211,121100,-15.23799635427645
2020,4:47:12,2020,558,55800,-14.916296707064191
2021,4:47:11,2021,371,37100,-14.791597357605033
2022,4:47:9,2022,43,4300,-15.547473441673601
2023,4:47:7,2023,822,82200,-16.217095013280503
2024,4:47:2,2024,101,10100,-14.903851637446964
2025,4:47:1,2025,275,27500,-15.12164649459877
2026,4:23:2,2026,313,31300,-14.976766032187015
2027,4:23:3,2027,48,4800,-14.47390488046041
2028,4:23:4,2028,159,15900,-14.81065216479438
2029,4:23:9,2029,745,74500,-14.764363004865126
2030,4:23:8,2030,359,35900,-14.826603822565167
2031,4:23:12,2031,167,16700,-15.007744442453443
2032,4:23:14,2032,267,26700,-14.696548732793044
2033,4:23:13,2033,146,14600,-14.917892755568754
2034,4:23:18,2034,77,7700,-15.953771604700831
2035,4:22:3,2035,135,13500,-14.990854890493026
2036,4:9:7,2036,707,70700,-14.918192259008226
2037,4:9:3,2037,672,67200,-14.954461995671881
2038,4:10:1,2038,134,13400,-15.329894154447334
2039,4:10:2,2039,85,8500,-14.789510178045186
2040,4:10:3,2040,90,9000,-14.829000897467049
2041,4:10:4,2041,96,9600,-14.553322079363316
2042,4:10:7,2042,341,34100,-14.710460258577474
2043,4:10:10,2043,290,29000,-14.66704572016733
2044,4:10:8,2044,86,8600,-14.931257211085011
2045,4:10:12,2045,69,6900,-14.697221434903797
2046,4:10:11,2046,211,21100,-14.686243144722384
2047,4:10:9,2047,629,62900,-14.70256491531644
2048,4:10:15,2048,235,23500,-14.684126945687437
2049,4:10:14,2049,236,23600,-15.282711785181395
2050,4:11:2,2050,146,14600,-14.98853498749937
2051,4:11:4,2051,53,5300,-15.216588978604946
2052,4:11:5,2052,224,22400,-14.919087235578337
2053,4:11:10,2053,531,53100,-14.78595954606394
2054,4:11:9,2054,339,33900,-14.977845411301708
2055,4:11:3,2055,215,21500,-15.157986875864728
2056,4:11:7,2056,123,12300,-14.915238096693235
2057,4:11:8,2057,241,24100,-14.786587927595969
2058,4:11:12,2058,89,8900,-14.37188812068065
2059,4:11:15,2059,130,13000,-14.717759921125904
2060,4:11:13,2060,50,5000,-14.060962035135024
2061,4:11:14,2061,101,10100,-14.298948725917441
2062,4:12:13,2062,246,24600,-14.94179423813446
2063,4:12:15,2063,452,45200,-14.861783865185398
2064,4:12:3,2064,112,11200,-14.736856558063877
2065,4:29:5,2065,204,20400,-14.999230740824029
2066,4:29:14,2066,143,14300,-14.749101712599188
2067,4:34:17,2067,440,44000,-15.110639263458708
2068,4:34:10,2068,92,9200,-14.686139539087922
2069,4:34:8,2069,834,83400,-15.078480031891774
2070,4:34:3,2070,1362,136200,-14.73879364653872
2071,4:35:4,2071,82,8200,-14.520144603384912
2072,4:35:9,2072,145,14500,-14.978157588267132
2073,4:35:6,2073,1660,166000,-14.536102378966357
2074,4:50:1,2074,522,52200,-15.175782872535981
2075,4:50:3,2075,770,77000,-14.806242603228622
2076,4:50:2,2076,284,28400,-15.08032840889402
2077,4:86:3,2077,493,49300,-15.542328343510132
2078,4:86:4,2078,339,33900,-15.440949355324861
2079,4:86:5,2079,86,8600,-14.714577653620339
2080,4:86:8,2080,481,48100,-15.483967592852327
2081,4:86:13,2081,43,4300,-14.999218717635388
2082,4:86:12,2082,46,4600,-14.865531828014454
2083,4:86:10,2083,193,19300,-14.942673191250513
2084,4:115:1,2084,1940,194000,-14.934138897976503
2085,4:115:2,2085,165,16500,-15.040473094209274
2086,4:115:4,2086,450,45000,-14.872250968660602
2087,4:115:5,2087,85,8500,-14.761336959342513
2088,4:115:3,2088,2150,215000,-14.660509714926974
2089,4:127:1,2089,770,77000,-14.966300922393593
2090,4:127:2,2090,339,33900,-14.757359850947324
2091,4:127:3,2091,904,90400,-14.802406588486978
2092,4:127:10,2092,735,73500,-14.83993503845248
2093,4:127:9,2093,127,12700,-14.740721168105843
2094,4:127:7,2094,533,53300,-14.645283325843526
2095,4:127:8,2095,285,28500,-14.91686011317931
2096,4:127:6,2096,277,27700,-14.428771229745605
2097,4:127:4,2097,186,18600,-14.924740047616442
2098,4:127:5,2098,978,97800,-14.842985355205002
2099,4:139:1,2099,21,2100,-15.752127806872856
2100,4:139:2,2100,52,5200,-15.552273260120387
2101,4:139:3,2101,155,15500,-14.554640961540262
2102,4:139:6,2102,97,9700,-14.86396677166217
2103,4:139:4,2103,1198,119800,-14.877895153632398
2104,4:139:9,2104,172,17200,-14.436317936521492
2105,4:139:8,2105,527,52700,-14.976843170023944
2106,4:139:10,2106,266,26600,-14.717796391200078
2107,4:139:13,2107,243,24300,-14.927184410627898
2108,4:139:12,2108,181,18100,-15.000497191562923
2109,4:139:7,2109,311,31100,-14.839140735289064
2110,4:139:11,2110,150,15000,-14.810796771709272
2111,4:139:19,2111,43,4300,-14.644031202145595
2112,4:139:18,2112,431,43100,-14.715391260965527
2113,4:139:17,2113,250,25000,-14.783936491444809
2114,4:139:16,2114,258,25800,-14.790882456480084
2115,4:139:14,2115,695,69500,-14.800884162315706
2116,4:128:6,2116,203,20300,-14.971686963601853
2117,4:129:1,2117,893,89300,-15.282909269690842
2118,4:129:2,2118,393,39300,-14.982911072719968
2119,4:129:4,2119,63,6300,-15.778907400584098
2120,4:129:5,2120,792,79200,-15.495653839695748
2121,4:129:8,2121,322,32200,-14.749190627738317
2122,4:129:7,2122,175,17500,-14.804319732534797
2123,4:129:10,2123,410,41000,-14.602445996433016
2124,4:129:13,2124,425,42500,-14.840925524787963
2125,4:129:12,2125,375,37500,-14.833444737549012
2126,4:129:6,2126,854,85400,-14.720055556511909
2127,4:140:2,2127,94,9400,-15.277011297924927
2128,4:140:8,2128,297,29700,-14.781033211680823
2129,4:140:3,2129,1640,164000,-15.041337541323731
2130,4:141:1,2130,108,10800,-14.51798455060052
2131,4:141:3,2131,380,38000,-14.56467796061195
2132,4:141:2,2132,116,11600,-15.00823578181376
2133,4:141:8,2133,120,12000,-15.008028403280104
2134,4:141:10,2134,667,66700,-14.809866353158291
2135,4:141:5,2135,1864,186400,-15.158862292592685
2136,4:12:1,2136,389,38900,-14.704030146148147
2137,4:116:3,2137,68,6800,-14.57969136800531
2138,4:116:10,2138,296,29600,-15.084287409371823
2139,4:24:1,2139,50,5000,-14.618031068139715
2140,4:24:2,2140,157,15700,-14.667080330979402
2141,4:24:7,2141,43,4300,-14.86069391289317
2142,4:24:9,2142,280,28000,-14.74091839286017
2143,4:24:3,2143,635,63500,-14.6169650872258
2144,4:24:16,2144,177,17700,-15.038468251269837
2145,4:24:13,2145,18,1800,-14.841597552655617
2146,4:24:10,2146,1723,172300,-14.630484390755452
2147,4:24:8,2147,54,5400,-14.631522654587144
2148,4:51:3,2148,442,44200,-14.653043761034985
2149,4:52:9,2149,170,17000,-15.237397697819704
2150,4:52:10,2150,266,26600,-15.412658126784795
2151,4:52:8,2151,85,8500,-14.830137883721456
2152,4:71:7,2152,190,19000,-14.856612112485575
2153,4:71:8,2153,257,25700,-14.972335180806382
2154,4:71:9,2154,177,17700,-14.998752891265791
2155,4:71:14,2155,604,60400,-14.861747485002258
2156,4:71:12,2156,244,24400,-14.957713319028853
2157,4:71:6,2157,200,20000,-14.82581350569782
2158,4:71:10,2158,197,19700,-14.714462816224497
2159,4:88:25,2159,102,10200,-15.029361169817857
2160,4:88:18,2160,144,14400,-15.615744500540316
2161,4:88:19,2161,63,6300,-14.53216046580326
2162,4:88:21,2162,3848,384800,-14.809323374427134
2163,4:88:6,2163,88,8800,-14.054751869184575
2164,4:88:5,2164,147,14700,-14.894327753336045
2165,4:88:4,2165,479,47900,-14.943213054709394
2166,4:88:9,2166,117,11700,-15.098486073099531
2167,4:88:10,2167,114,11400,-15.02428161311845
2168,4:88:24,2168,383,38300,-14.57151972476637
2169,4:88:23,2169,419,41900,-14.222497848278625
2170,4:88:12,2170,115,11500,-15.213699700947284
2171,4:88:13,2171,89,8900,-15.073608396589263
2172,4:88:16,2172,811,81100,-14.946495811312413
2173,4:88:15,2173,470,47000,-14.915831707978278
2174,4:88:14,2174,1253,125300,-15.470274606291788
2175,4:105:5,2175,147,14700,-13.862067498035666
2176,4:105:8,2176,140,14000,-14.32186426201116
2177,4:105:11,2177,2020,202000,-14.870159188781177
2178,4:105:7,2178,353,35300,-15.22751990120219
2179,4:105:1,2179,4662,466200,-14.88361644304652
2180,4:89:1,2180,179,17900,-14.797011096090865
2181,4:118:14,2181,100,10000,-14.750776825855837
2182,4:118:12,2182,491,49100,-14.858182483709024
2183,4:118:13,2183,52,5200,-14.65646906478369
2184,4:118:11,2184,81,8100,-14.856503673947088
2185,4:118:15,2185,1083,108300,-14.908597252335523
2186,4:118:5,2186,697,69700,-14.835847593989254
2187,4:118:1,2187,326,32600,-14.850924816529599
2188,4:118:3,2188,2052,205200,-15.018854750312858
2189,4:118:4,2189,1505,150500,-14.816444922581645
2190,4:119:5,2190,167,16700,-14.693113544220214
2191,4:119:4,2191,3342,334200,-14.882515265746667
2192,4:119:6,2192,726,72600,-15.10160875521672
2193,4:133:6,2193,625,62500,-14.550716846494026
2194,4:133:9,2194,200,20000,-14.599206126865349
2195,4:133:12,2195,526,52600,-14.67801339783172
2196,4:133:11,2196,468,46800,-14.875198727585435
2197,4:133:10,2197,127,12700,-14.559711599125867
2198,4:133:8,2198,695,69500,-14.905590107615945
2199,4:133:5,2199,389,38900,-14.640156565716126
2200,4:133:4,2200,509,50900,-14.78662350320163
2201,4:133:1,2201,49,4900,-14.750081760140704
2202,4:133:2,2202,1819,181900,-14.95446230809635
2203,4:133:3,2203,2710,271000,-15.185858457596712
2204,4:132:12,2204,422,42200,-14.669568345033243
2205,4:132:11,2205,451,45100,-14.80644722473985
2206,4:132:13,2206,422,42200,-14.830622821100018
2207,4:132:9,2207,229,22900,-14.590791788140562
2208,4:132:4,2208,66,6600,-15.03753112700153
2209,4:132:5,2209,1179,117900,-15.016175061099734
2210,4:132:7,2210,165,16500,-14.986126553194545
2211,4:132:6,2211,3845,384500,-14.771852588257767
2212,4:132:3,2212,32,3200,-14.479749769074774
2213,4:132:2,2213,70,7000,-15.45955691879872
2214,4:132:1,2214,3349,334900,-14.832888844759983
2215,4:118:6,2215,488,48800,-14.775537079802358
2216,4:118:10,2216,1920,192000,-14.8091978331488
2217,4:132:10,2217,28,2800,-14.797029065660237
2218,4:132:8,2218,1328,132800,-14.65456258445777
2219,4:133:13,2219,1488,148800,-14.770498215418343
2220,4:143:3,2220,30,3000,-14.854188909776038
2221,4:143:5,2221,66,6600,-14.897269484263472
2222,4:143:6,2222,167,16700,-15.230034452232971
2223,4:143:7,2223,627,62700,-14.947894029248529
2224,4:143:20,2224,114,11400,-14.306953157043619
2225,4:143:19,2225,16,1600,-14.643876328475072
2226,4:143:17,2226,196,19600,-14.832040713858609
2227,4:143:8,2227,385,38500,-14.869417981945539
2228,4:143:23,2228,412,41200,-14.679732642796363
2229,4:143:22,2229,384,38400,-15.149286671331154
2230,4:143:21,2230,81,8100,-14.979479113258147
2231,4:143:25,2231,1972,197200,-15.003373588446161
2232,4:143:16,2232,529,52900,-15.09493531311725
2233,4:143:14,2233,100,10000,-15.441937512885104
2234,4:143:13,2234,96,9600,-15.180930308621443
2235,4:143:10,2235,202,20200,-14.632269338842253
2236,4:143:11,2236,164,16400,-14.39119851755493
2237,4:149:1,2237,354,35400,-14.592105652629181
2238,4:149:5,2238,330,33000,-14.901938141031916
2239,4:134:13,2239,1296,129600,-14.91429891479271
2240,4:134:10,2240,584,58400,-15.672192683306791
2241,4:134:9,2241,3162,316200,-14.911211518757447
2242,4:134:5,2242,756,75600,-15.320312340802058
2243,4:134:6,2243,679,67900,-14.745699850650288
2244,4:134:1,2244,1175,117500,-14.807385969003889
2245,4:134:4,2245,540,54000,-14.72971415710261
2246,4:134:2,2246,1102,110200,-15.22931732713364
2247,4:120:3,2247,471,47100,-15.10380831748578
2248,4:120:2,2248,5550,555000,-14.773000661134393
2249,4:91:11,2249,3283,328300,-15.059622143373701
2250,4:91:8,2250,979,97900,-15.075057873198563
2251,4:91:5,2251,219,21900,-15.292885097447789
2252,4:91:4,2252,1972,197200,-15.076509722072956
2253,4:73:3,2253,1122,112200,-14.686663133974292
2254,4:73:10,2254,1042,104200,-14.736174088839132
2255,4:73:9,2255,743,74300,-14.659260736445145
2256,4:92:3,2256,167,16700,-14.797911835854126
2257,4:92:7,2257,1118,111800,-14.877274921195003
2258,4:92:10,2258,497,49700,-14.955610637653985
2259,4:92:11,2259,335,33500,-14.932306159275202
2260,4:92:12,2260,846,84600,-14.994886293461393
2261,4:92:9,2261,1000,100000,-14.71072182419331
2262,4:92:8,2262,615,61500,-14.794031125461283
2263,4:92:4,2263,926,92600,-14.618597183826893
2264,4:121:2,2264,470,47000,-14.57885416509355
2265,4:121:3,2265,764,76400,-14.880443047170507
2266,4:121:10,2266,81,8100,-15.104090563384204
2267,4:121:11,2267,536,53600,-15.532092263612222
2268,4:121:12,2268,207,20700,-15.33276842434712
2269,4:121:8,2269,1327,132700,-15.383669855439878
2270,4:121:17,2270,284,28400,-15.100909761439478
2271,4:121:16,2271,451,45100,-15.130302041727592
2272,4:121:20,2272,135,13500,-15.64367459880382
2273,4:121:21,2273,1345,134500,-15.417130829425284
2274,4:135:1,2274,755,75500,-15.284046657751773
2275,4:135:19,2275,125,12500,-15.452549274195922
2276,4:135:22,2276,998,99800,-14.706994079618859
2277,4:135:17,2277,313,31300,-14.465725779766068
2278,4:135:16,2278,521,52100,-14.649549444742123
2279,4:135:15,2279,70,7000,-15.121110884654819
2280,4:135:14,2280,148,14800,-15.053352813314152
2281,4:135:13,2281,291,29100,-14.763964066422044
2282,4:135:12,2282,102,10200,-15.438350021116062
2283,4:135:10,2283,436,43600,-15.11803517694884
2284,4:135:4,2284,185,18500,-15.728748097912591
2285,4:135:8,2285,86,8600,-15.696752333711274
2286,4:135:5,2286,174,17400,-15.271608884236343
2287,4:135:9,2287,184,18400,-14.828101500567534
2288,4:135:7,2288,1133,113300,-15.036091981362402
2289,4:18:7,2289,68,6800,-14.42910358559977
2290,4:18:8,2290,252,25200,-14.86424815175253
2291,4:19:1,2291,541,54100,-14.804503652507288
2292,4:19:2,2292,573,57300,-14.985818358674482
2293,4:19:3,2293,209,20900,-14.392402287643526
2294,4:19:4,2294,144,14400,-14.787114637354037
2295,4:19:6,2295,204,20400,-14.8911421513574
2296,4:19:8,2296,500,50000,-14.83651384077445
2297,4:19:7,2297,600,60000,-14.62647774453686
2298,4:21:7,2298,105,10500,-14.75605447683245
2299,4:21:9,2299,707,70700,-14.411750516849663
2300,4:21:8,2300,761,76100,-14.612100103451182
2301,4:45:1,2301,184,18400,-14.796049523722752
2302,4:45:2,2302,202,20200,-15.1417632011914
2303,4:45:5,2303,1015,101500,-15.138780064729193
2304,4:46:1,2304,679,67900,-14.784680600726755
2305,4:46:6,2305,903,90300,-15.360267283681234
2306,4:46:7,2306,741,74100,-15.338301414103316
2307,4:46:4,2307,364,36400,-14.995421548332711
2308,4:64:1,2308,1084,108400,-15.353984891772257
2309,4:64:3,2309,93,9300,-15.036739834805859
2310,4:64:9,2310,195,19500,-14.919852112733755
2311,4:64:5,2311,2443,244300,-15.06269529645884
2312,4:64:12,2312,118,11800,-15.149087811278413
2313,4:64:11,2313,447,44700,-14.93389016701473
2314,4:65:2,2314,77,7700,-15.477759774370654
2315,4:65:3,2315,517,51700,-15.16863937028617
2316,4:65:5,2316,748,74800,-15.022217386765504
2317,4:65:6,2317,493,49300,-15.130651384446658
2318,4:65:7,2318,161,16100,-15.011397816101315
2319,4:65:8,2319,474,47400,-15.103633631902126
2320,4:66:2,2320,376,37600,-15.472514637095106
2321,4:66:5,2321,121,12100,-15.306469181467977
2322,4:66:8,2322,74,7400,-14.96722093783832
2323,4:66:9,2323,32,3200,-15.149321622194158
2324,4:67:1,2324,1005,100500,-15.227170862534058
2325,4:67:3,2325,604,60400,-14.917090584035561
2326,4:67:4,2326,168,16800,-14.826435678811823
2327,4:67:5,2327,301,30100,-15.033585320879745
2328,4:67:7,2328,927,92700,-15.146952186665866
2329,4:68:2,2329,32,3200,-14.228919116227592
2330,4:82:3,2330,172,17200,-15.079599964271384
2331,4:82:5,2331,74,7400,-15.025697232756912
2332,4:82:4,2332,623,62300,-14.883798267001803
2333,4:101:1,2333,64,6400,-15.11313128357019
2334,4:101:5,2334,195,19500,-15.033239360291514
2335,4:101:7,2335,923,92300,-15.108878447353247
2336,4:101:3,2336,142,14200,-14.953149049274902
2337,4:102:3,2337,334,33400,-14.906287408133739
2338,4:103:3,2338,102,10200,-15.284796930169591
2339,4:103:12,2339,355,35500,-15.1624369510979
2340,4:103:13,2340,932,93200,-14.882551037016434
2341,4:103:16,2341,671,67100,-14.9211759622605
2342,4:103:15,2342,1474,147400,-14.754409665526072
2343,4:103:11,2343,956,95600,-14.893718237426413
2344,4:113:5,2344,275,27500,-14.740758938913803
2345,4:113:2,2345,162,16200,-14.834719703804243
2346,4:113:3,2346,191,19100,-14.862418147352424
2347,4:113:7,2347,67,6700,-14.964551666663763
2348,4:113:9,2348,75,7500,-14.832762551965816
2349,4:113:8,2349,211,21100,-14.880599420469679
2350,4:113:10,2350,1041,104100,-14.98081234948692
2351,4:113:11,2351,1276,127600,-14.773150852364585
2352,4:125:7,2352,101,10100,-14.995304720473928
2353,4:125:2,2353,283,28300,-14.785639596058498
2354,4:125:3,2354,41,4100,-14.73021957237799
2355,4:125:4,2355,22,2200,-14.94914877949728
2356,4:125:5,2356,34,3400,-14.951622457972839
2357,4:124:1,2357,150,15000,-14.742245172605578
2358,4:124:3,2358,159,15900,-14.686791811292121
2359,4:124:4,2359,35,3500,-14.74504224426208
2360,4:124:15,2360,482,48200,-14.762676169468492
2361,4:124:14,2361,217,21700,-14.95252209941888
2362,4:124:5,2362,388,38800,-14.762831697512521
2363,4:124:6,2363,374,37400,-14.700351703523438
2364,4:124:22,2364,2419,241900,-14.829484480108166
2365,4:124:19,2365,183,18300,-14.472920059961053
2366,4:124:11,2366,141,14100,-14.470624001184627
2367,4:124:10,2367,306,30600,-14.928153375363195
2368,4:124:9,2368,83,8300,-14.74073040936227
2369,4:124:8,2369,387,38700,-14.748438466234933
2370,4:124:7,2370,360,36000,-14.756882023277477
2371,4:114:1,2371,423,42300,-15.204843883703806
2372,4:114:2,2372,326,32600,-15.449243051817211
2373,4:114:4,2373,189,18900,-15.15242627006985
2374,4:114:5,2374,247,24700,-15.105633621372453
2375,4:114:9,2375,560,56000,-14.866176136074806
2376,4:114:10,2376,550,55000,-14.609010631835275
2377,4:114:11,2377,426,42600,-15.032383958151893
2378,4:114:3,2378,743,74300,-15.081126646707698
2379,4:114:7,2379,922,92200,-15.228201900344526
2380,4:114:6,2380,1769,176900,-15.036976109945533
2381,4:114:8,2381,373,37300,-15.54001346726463
2382,4:144:13,2382,17,1700,-14.943502378709885
2383,4:106:7,2383,87,8700,-14.438331483683116
2384,4:163:7,2384,771,77100,-14.700148013346972
2385,4:163:9,2385,120,12000,-14.819357381965261
2386,4:163:5,2386,1291,129100,-14.681754686736546
2387,4:163:6,2387,154,15400,-14.516888766883872
2388,4:163:4,2388,14,1400,-14.723231579110989
2389,4:94:7,2389,662,66200,-14.776891284274502
2390,4:121:18,2390,1257,125700,-15.163393758009494
2391,4:18:2,2391,2151,215100,-14.87780463316102
2392,4:110:17,2392,1650,165000,-14.896176911822572
2393,4:130:11,2393,1352,135200,-14.821992556217214
2394,4:24:6,2394,1433,143300,-14.865432477917997
2395,4:143:1,2395,1529,152900,-14.794975892846375
2396,4:113:1,2396,1370,137000,-14.785955462226545
2397,4:113:6,2397,1447,144700,-14.970675330067323
2398,4:125:6,2398,477,47700,-14.89583142651832
2399,4:125:1,2399,2395,239500,-14.8366443185583
2400,4:124:2,2400,3506,350600,-14.778420689285674
2401,4:124:12,2401,610,61000,-14.77898195317165
2402,6:126:3,2402,159,15900,-15.341435946418084
2403,6:126:17,2403,241,24100,-15.021114460671324
2404,6:126:6,2404,410,41000,-15.224777054311467
2405,6:126:13,2405,60,6000,-14.937663042473652
2406,6:126:9,2406,343,34300,-15.047070208590462
2407,6:126:14,2407,589,58900,-15.126157775916507
2408,6:126:19,2408,271,27100,-14.969215966859888
2409,6:106:13,2409,2860,286000,-14.769817679116635
2410,6:106:12,2410,224,22400,-14.75186067033552
2411,6:106:10,2411,209,20900,-14.736001693318684
2412,6:106:9,2412,404,40400,-15.296734147669055
2413,6:106:11,2413,39,3900,-14.703704603027223
2414,6:106:14,2414,39,3900,-14.389030929305175
2415,6:106:17,2415,59,5900,-14.941925271591948
2416,6:106:15,2416,23,2300,-15.58774569899064
2417,6:106:7,2417,984,98400,-15.772854032150349
2418,6:107:7,2418,917,91700,-15.041705161813326
2419,6:107:10,2419,1264,126400,-14.775842879276874
2420,6:107:9,2420,165,16500,-15.22143491176321
2421,6:107:6,2421,378,37800,-14.819578427178566
2422,6:107:8,2422,230,23000,-14.783858281975089
2423,6:107:5,2423,337,33700,-14.625272297191922
2424,6:107:2,2424,317,31700,-14.962797732197604
2425,6:108:24,2425,23,2300,-14.892145084044797
2426,6:108:25,2426,24,2400,-14.88545504015731
2427,6:108:26,2427,136,13600,-14.590025924005639
2428,6:108:27,2428,229,22900,-14.434106353838432
2429,6:108:16,2429,23,2300,-14.808815331562359
2430,6:108:28,2430,156,15600,-14.763795651714021
2431,6:108:17,2431,452,45200,-14.595983844004838
2432,6:108:13,2432,228,22800,-14.577322839941687
2433,6:108:3,2433,292,29200,-14.763563384310878
2434,6:108:29,2434,767,76700,-14.698811567047999
2435,6:108:35,2435,178,17800,-14.598061119561045
2436,6:108:30,2436,282,28200,-14.896184957977653
2437,6:108:31,2437,154,15400,-14.489264680755998
2438,6:108:18,2438,271,27100,-14.593509043434256
2439,6:108:20,2439,199,19900,-14.798256972620877
2440,6:108:22,2440,659,65900,-14.729014118005086
2441,6:108:21,2441,251,25100,-14.939150120902633
2442,6:108:15,2442,1467,146700,-14.570138516814534
2443,6:109:12,2443,113,11300,-14.832507319374992
2444,6:110:3,2444,111,11100,-15.485588547324639
2445,6:110:1,2445,333,33300,-14.511506973511356
2446,6:110:6,2446,38,3800,-14.834060301554647
2447,6:110:2,2447,86,8600,-14.916412865276786
2448,6:111:1,2448,95,9500,-14.782758834946305
2449,6:111:2,2449,98,9800,-14.83428175640043
2450,6:111:4,2450,29,2900,-14.608926296231093
2451,6:111:3,2451,345,34500,-14.529384471418291
2452,6:111:11,2452,663,66300,-14.807095896685238
2453,6:111:10,2453,154,15400,-14.668492249105789
2454,6:94:21,2454,224,22400,-14.404879943112267
2455,6:94:5,2455,92,9200,-15.230626003710537
2456,6:94:23,2456,36,3600,-14.81354016761365
2457,6:94:12,2457,232,23200,-14.485489252235261
2458,6:94:11,2458,280,28000,-14.619824640652705
2459,6:94:29,2459,55,5500,-14.419193204847485
2460,6:94:25,2460,86,8600,-14.857683225698871
2461,6:75:3,2461,238,23800,-15.314761279119786
2462,6:75:4,2462,232,23200,-15.0458738380494
2463,6:75:6,2463,72,7200,-15.554127714359748
2464,6:75:1,2464,70,7000,-15.060536372920357
2465,6:75:5,2465,226,22600,-15.184100451930885
2466,6:75:11,2466,13,1300,-15.128547863241847
2467,6:76:1,2467,299,29900,-14.98315072256001
2468,6:76:3,2468,268,26800,-15.036494887486967
2469,6:76:4,2469,344,34400,-15.134446129589689
2470,6:76:5,2470,293,29300,-14.92464397196011
2471,6:76:2,2471,12,1200,-14.933331070182787
2472,6:76:6,2472,292,29200,-14.992160481851538
2473,6:76:12,2473,168,16800,-15.129725839978068
2474,6:76:11,2474,115,11500,-15.109209225656093
2475,6:56:13,2475,197,19700,-15.296054020384437
2476,6:56:6,2476,77,7700,-14.812275335967376
2477,6:73:21,2477,85,8500,-14.722791430087096
2478,6:73:9,2478,215,21500,-15.377544997709563
2479,6:73:8,2479,80,8000,-15.701298631264562
2480,6:73:4,2480,599,59900,-15.317707897111347
2481,6:73:6,2481,424,42400,-14.99615498197228
2482,6:73:7,2482,294,29400,-15.007528353710484
2483,6:73:18,2483,276,27600,-14.859793569959077
2484,6:73:13,2484,230,23000,-14.957070783352343
2485,6:73:14,2485,114,11400,-15.171810102947987
2486,6:73:17,2486,247,24700,-15.268821105164612
2487,6:73:19,2487,40,4000,-15.021407350993112
2488,6:73:20,2488,55,5500,-14.868420995430084
2489,6:153:3,2489,735,73500,-15.549331513341
2490,6:57:1,2490,429,42900,-15.229128344659063
2491,6:72:7,2491,729,72900,-15.050944886287043
2492,6:72:8,2492,122,12200,-15.467779306289309
