OID_,VALUE,ZONE_CODE,COUNT,AREA,MEDIAN
1078,2:186:19,1078,318,31800,-5.290832426276974
1079,2:186:15,1079,1545,154500,-8.50486632577586
1080,2:186:22,1080,158,15800,-6.083539024514472
1081,2:186:23,1081,142,14200,-3.564623921241901
1082,2:186:14,1082,111,11100,-5.607958619478476
1083,2:186:3,1083,264,26400,0.329021584520918
1084,2:186:9,1084,895,89500,-6.667831486515041
1085,2:186:24,1085,244,24400,-6.481405832829969
1086,2:186:25,1086,82,8200,-9.657484071841992
1087,2:186:4,1087,54,5400,-0.473164693276469
1088,2:186:26,1088,397,39700,-8.114153452702721
1089,2:186:10,1089,122,12200,-12.796197348848597
1090,2:186:20,1090,46,4600,-10.304975230774915
1091,2:186:5,1091,2738,273800,-10.719416111562854
1092,2:186:11,1092,759,75900,-11.009109350615063
1093,2:186:16,1093,184,18400,-9.506039419018139
1094,2:186:21,1094,543,54300,-6.829086117984806
1095,2:186:27,1095,92,9200,-2.660784591010012
1096,2:186:17,1096,375,37500,-6.157456849114594
1097,2:186:6,1097,383,38300,-7.75849523001458
1098,2:186:28,1098,235,23500,-4.68207597789769
1099,2:186:29,1099,361,36100,-8.815437581278962
1100,2:186:18,1100,298,29800,-9.195761368127524
1101,2:186:7,1101,108,10800,-11.93228555257351
1102,2:155:14,1102,205,20500,-5.51369499961756
1103,2:171:11,1103,717,71700,-10.128176391978837
1104,2:124:13,1104,146,14600,-13.165063392936847
1105,2:124:17,1105,91,9100,-1.965420427337809
1106,2:123:1,1106,41,4100,-8.914874825493891
1107,2:123:24,1107,149,14900,-1.102341938633631
1108,2:123:33,1108,336,33600,-2.418158930752359
1109,2:123:34,1109,47,4700,-4.044526509406237
1110,2:123:39,1110,383,38300,-1.078762166587047
1111,2:123:37,1111,105,10500,-5.912079503461581
1112,2:123:43,1112,125,12500,-3.416197288969396
1113,2:123:25,1113,144,14400,-4.99155109528863
1114,2:123:38,1114,97,9700,-5.353833977390257
1115,2:123:35,1115,92,9200,-2.62044262081977
1116,2:123:45,1116,56,5600,-2.542586961756699
1117,2:123:27,1117,334,33400,-2.0656082521169292
1118,2:123:40,1118,165,16500,-4.425455289990806
1119,2:123:28,1119,318,31800,-4.185341944779763
1120,2:123:41,1120,137,13700,-7.222303200024148
1121,2:123:29,1121,322,32200,-4.225624712451415
1122,2:123:42,1122,72,7200,-2.763335083696671
1123,2:123:30,1123,393,39300,-3.212658510258112
1124,2:123:36,1124,126,12600,-4.132816278267368
1125,2:141:13,1125,237,23700,-4.291921969728349
1126,2:118:13,1126,1256,125600,-7.930835036217863
1127,2:150:21,1127,247,24700,-9.58515685294375
1128,2:150:4,1128,523,52300,-6.499558123883138
1129,2:153:13,1129,100,10000,-0.18844855978561
1130,2:201:6,1130,384,38400,-6.290523465757939
1131,2:201:11,1131,49,4900,-4.405152874238462
1132,2:201:17,1132,124,12400,-4.959772900552072
1133,2:227:4,1133,95,9500,0.229987253222862
1134,2:325:5,1134,56,5600,-2.328494411898728
1135,2:325:7,1135,588,58800,-5.107881327276734
1136,2:325:19,1136,126,12600,-6.168436121354915
1137,2:325:17,1137,123,12300,-1.947951496732051
1138,2:325:23,1138,71,7100,-8.27664520912793
1139,2:325:14,1139,1100,110000,-2.076698095024049
1140,2:325:15,1140,504,50400,1.242121437061092
1141,2:325:6,1141,65,6500,-3.200760930648149
1142,2:325:9,1142,140,14000,-4.0625185466257
1143,2:325:2,1143,261,26100,-1.670417007590516
1144,2:297:18,1144,218,21800,-14.219069073001101
1145,2:297:19,1145,82,8200,-12.118762522706728
1146,2:297:11,1146,1412,141200,-13.609219355609289
1147,2:297:16,1147,696,69600,-15.82008362893091
1148,2:297:17,1148,257,25700,-18.69033269393215
1149,2:276:4,1149,482,48200,-14.138541605034558
1150,2:276:11,1150,291,29100,-10.890307265203054
1151,2:256:7,1151,569,56900,-0.620098047052524
1152,2:247:26,1152,347,34700,-2.857697837912772
1153,2:247:22,1153,141,14100,-9.932721566919106
1154,2:226:13,1154,92,9200,-8.607255723908171
1155,2:316:14,1155,620,62000,-2.990705559367761
1156,2:275:24,1156,501,50100,-3.268602363793879
1157,2:275:9,1157,1119,111900,-4.62527115757157
1158,2:275:22,1158,377,37700,-6.843403146540258
1159,2:275:21,1159,457,45700,-5.678648758188838
1160,2:275:17,1160,158,15800,-7.302089782285585
1161,2:275:18,1161,1227,122700,-10.972896696391748
1162,2:275:20,1162,125,12500,-4.227534970376925
1163,2:275:14,1163,637,63700,-7.832410513139833
1164,2:275:15,1164,78,7800,-10.31084402944936
1165,2:275:12,1165,247,24700,-7.622142708728916
1166,2:275:11,1166,106,10600,-8.051455862916185
1167,2:275:13,1167,90,9000,-12.986515765293788
1168,2:275:10,1168,639,63900,-6.599089329197085
1169,2:275:2,1169,210,21000,-7.954857123427971
1170,2:275:1,1170,711,71100,-6.327895179414857
1171,2:274:10,1171,143,14300,-3.630013998513425
1172,2:274:8,1172,1610,161000,-1.647091134073407
1173,2:274:16,1173,79,7900,-4.733412584190102
1174,2:274:22,1174,433,43300,-6.811953160299544
1175,2:274:24,1175,298,29800,-10.186645152512547
1176,2:274:15,1176,28,2800,-6.311530260016848
1177,2:274:9,1177,500,50000,-11.961627189036923
1178,2:274:6,1178,140,14000,-10.725703338201384
1179,2:274:12,1179,183,18300,-10.598622134940127
1180,2:274:1,1180,453,45300,-11.437204503593943
1181,2:274:4,1181,240,24000,-10.472174967945907
1182,2:274:3,1182,240,24000,-9.278878611928164
1183,2:274:2,1183,79,7900,-12.222924553463956
1184,2:326:5,1184,140,14000,-4.148805263966829
1185,2:326:6,1185,48,4800,-2.748646611176575
1186,2:326:4,1186,49,4900,-1.684794751457823
1187,2:317:10,1187,2629,262900,-11.840515325574943
1188,2:317:16,1188,683,68300,-8.77137125812794
1189,2:317:11,1189,639,63900,-11.886684351903305
1190,2:317:12,1190,192,19200,-13.405796698590365
1191,2:317:18,1191,772,77200,-8.200474530095804
1192,2:317:17,1192,146,14600,-15.080329094638817
1193,2:317:20,1193,217,21700,-6.153110648420153
1194,2:317:15,1194,141,14100,-9.124405912396847
1195,2:272:30,1195,90,9000,-9.954668420844014
1196,2:272:29,1196,142,14200,-10.24636549358364
1197,2:272:56,1197,105,10500,-2.570356311178863
1198,2:272:37,1198,336,33600,-3.598088325125041
1199,2:272:39,1199,88,8800,0.73447192251162
1200,2:272:34,1200,147,14700,-2.710297882116423
1201,2:272:28,1201,921,92100,-3.983501924731621
1202,2:272:32,1202,422,42200,-6.068706490424173
1203,2:272:31,1203,100,10000,-6.501625805378378
1204,2:272:18,1204,248,24800,-7.483633203202499
1205,2:272:17,1205,41,4100,-10.539823863843338
1206,2:272:16,1206,308,30800,-10.641567939381439
1207,2:272:14,1207,171,17100,-16.952668662707158
1208,2:272:27,1208,27,2700,-8.63758674045029
1209,2:272:20,1209,1088,108800,-9.193915239353284
1210,2:272:25,1210,298,29800,-5.406142976101984
1211,2:272:22,1211,56,5600,-2.342035051205948
1212,2:272:23,1212,81,8100,-3.477745310489638
1213,2:272:13,1213,412,41200,-9.10011386564766
1214,2:272:9,1214,110,11000,-7.980313982214263
1215,2:272:10,1215,84,8400,-5.56497975179967
1216,2:272:8,1216,153,15300,-7.515574334457511
1217,2:272:7,1217,256,25600,-9.43317889804591
1218,2:272:12,1218,1182,118200,-9.665886390910686
1219,2:272:11,1219,153,15300,-4.853699446042316
1220,2:272:6,1220,220,22000,-8.670416892638244
1221,2:289:18,1221,722,72200,-3.014941617661557
1222,2:289:15,1222,138,13800,-2.350998727771558
1223,2:289:10,1223,81,8100,-2.497406351864175
1224,2:289:8,1224,312,31200,-5.624720716807738
1225,2:289:2,1225,224,22400,-7.863044476037024
1226,2:289:1,1226,923,92300,-4.862610015196497
1227,2:286:14,1227,126,12600,-4.370002238275795
1228,2:286:8,1228,74,7400,-8.698653535897424
1229,2:256:25,1229,1118,111800,0.076071074345832
1230,2:256:16,1230,34,3400,-6.158070623773982
1231,2:256:15,1231,61,6100,-4.405699480867583
1232,2:256:9,1232,90,9000,-0.777649693540238
1233,2:256:3,1233,669,66900,-4.853684840923655
1234,2:256:5,1234,54,5400,-10.784774588192128
1235,2:256:23,1235,141,14100,-0.536390716255464
1236,2:256:17,1236,49,4900,-1.112223668133196
1237,2:256:18,1237,1015,101500,-1.808042816940075
1238,2:256:11,1238,228,22800,-0.886954797299052
1239,2:256:14,1239,35,3500,0.412812223256318
1240,2:256:6,1240,125,12500,-3.510328347764208
1241,2:256:2,1241,892,89200,-1.127691124137616
1242,2:227:6,1242,235,23500,0.355165146331099
1243,2:227:18,1243,533,53300,-7.020302274170567
1244,2:227:17,1244,524,52400,-4.915480815460158
1245,2:227:22,1245,420,42000,-11.620705529090912
1246,2:227:31,1246,126,12600,-10.642213805542553
1247,2:227:30,1247,203,20300,-11.157752365208125
1248,2:227:29,1248,224,22400,-14.126020212965054
1249,2:227:28,1249,289,28900,-5.615160707017019
1250,2:227:16,1250,768,76800,-2.460952130069622
1251,2:227:23,1251,275,27500,-6.979753341942285
1252,2:227:20,1252,1109,110900,-2.510765843263731
1253,2:227:19,1253,2024,202400,-1.077926078278485
1254,2:227:27,1254,94,9400,-5.117228079499863
1255,2:227:26,1255,46,4600,-5.476661396953437
1256,2:227:25,1256,312,31200,-5.598899818193672
1257,2:227:15,1257,824,82400,-9.377538834055617
1258,2:227:14,1258,1178,117800,-2.222914192017228
1259,2:227:7,1259,684,68400,-0.942412589777799
1260,2:227:11,1260,247,24700,-1.448983599376144
1261,2:227:2,1261,55,5500,-0.892820766601002
1262,2:227:1,1262,89,8900,-2.268727804764978
1263,2:227:12,1263,70,7000,0.545602511812323
1264,2:315:11,1264,1777,177700,-14.74669127665336
1265,2:315:9,1265,525,52500,-5.696313465801728
1266,2:315:14,1266,1396,139600,-5.00401984835716
1267,2:315:20,1267,654,65400,-4.507432557699074
1268,2:297:9,1268,1308,130800,-23.105860847088994
1269,2:297:6,1269,2236,223600,-6.553003544899665
1270,2:297:5,1270,762,76200,-6.597799359635777
1271,2:297:12,1271,1516,151600,-13.211574416304352
1272,2:297:15,1272,146,14600,-14.4804872821049
1273,2:297:14,1273,115,11500,-12.408781108492835
1274,2:297:2,1274,1579,157900,-9.66560604616071
1275,2:297:10,1275,274,27400,-14.789643502935013
1276,2:297:8,1276,753,75300,-13.537507404053189
1277,2:297:1,1277,172,17200,-10.830241520167373
1278,2:248:20,1278,3193,319300,-2.210786437094989
1279,2:248:25,1279,172,17200,-11.702022832012108
1280,2:248:18,1280,888,88800,-9.162853201718992
1281,2:248:12,1281,318,31800,-6.920727033701032
1282,2:248:11,1282,577,57700,-4.942591078394338
1283,2:248:24,1283,896,89600,-8.77156161907757
1284,2:248:4,1284,1130,113000,-8.627939457724867
1285,2:248:17,1285,57,5700,-8.237045287808815
1286,2:248:10,1286,248,24800,-10.480395251828465
1287,2:248:22,1287,233,23300,-9.98320887003361
1288,2:248:16,1288,696,69600,-8.577005619033956
1289,2:248:15,1289,146,14600,-13.632447902502008
1290,2:248:9,1290,248,24800,-6.482023766200411
1291,2:248:3,1291,217,21700,-10.669986300072637
1292,2:248:2,1292,343,34300,-7.872298681961758
1293,2:226:11,1293,518,51800,-4.423739050384551
1294,2:226:23,1294,263,26300,-3.365690871286806
1295,2:226:24,1295,788,78800,-1.834427209863422
1296,2:226:36,1296,2080,208000,-6.814482092102298
1297,2:226:25,1297,989,98900,-3.336591467697246
1298,2:226:29,1298,73,7300,-4.593446587800003
1299,2:226:27,1299,65,6500,-6.704411488108997
1300,2:226:20,1300,133,13300,-1.441697685280249
1301,2:226:14,1301,691,69100,-4.772117838417644
1302,2:226:19,1302,370,37000,-5.195234933700226
1303,2:226:12,1303,28,2800,-9.352097556421796
1304,2:226:28,1304,389,38900,-5.494789475973599
1305,2:226:26,1305,1067,106700,-7.9577798351573366
1306,2:226:34,1306,583,58300,-9.392112510270472
1307,2:226:10,1307,216,21600,-5.727727852427742
1308,2:226:7,1308,246,24600,-4.811528718136316
1309,2:226:17,1309,344,34400,-5.693466782871716
1310,2:226:6,1310,122,12200,-2.898349944654082
1311,2:226:3,1311,272,27200,-5.687905268734101
1312,2:226:2,1312,78,7800,-2.637615552278878
1313,2:226:1,1313,51,5100,-2.992468642640612
1314,2:320:14,1314,773,77300,-1.169210373420881
1315,2:320:2,1315,250,25000,-2.087839257985507
1316,2:320:19,1316,205,20500,-2.719760233816284
1317,2:320:6,1317,547,54700,-1.551311627344549
1318,2:320:1,1318,478,47800,-1.864407922237104
1319,2:320:11,1319,386,38600,-0.433811106802407
1320,2:320:8,1320,204,20400,-1.97774224247959
1321,2:320:3,1321,162,16200,-0.314009200498655
1322,2:320:9,1322,144,14400,-3.040704473351817
1323,2:320:10,1323,63,6300,-2.472955325486541
1324,2:320:4,1324,390,39000,-1.698339116505106
1325,2:320:5,1325,576,57600,-1.849849581407418
1326,2:247:21,1326,580,58000,-10.644680782810507
1327,2:247:18,1327,988,98800,-10.77315992374071
1328,2:247:16,1328,299,29900,-7.451182780841216
1329,2:247:10,1329,1812,181200,-8.560540119136967
1330,2:247:11,1330,377,37700,-11.336163295808902
1331,2:247:8,1331,669,66900,-6.670253128724207
1332,2:247:4,1332,57,5700,-1.512795712773433
1333,2:247:24,1333,566,56600,-14.301279859826426
1334,2:247:23,1334,176,17600,-13.666099773872492
1335,2:247:20,1335,191,19100,-6.75673795275239
1336,2:247:13,1336,171,17100,-6.109016972185952
1337,2:247:15,1337,459,45900,-11.067493156868455
1338,2:247:14,1338,368,36800,-8.279536166550802
1339,2:238:16,1339,294,29400,-5.53557730894382
1340,2:238:20,1340,388,38800,-6.45380302009066
1341,2:238:19,1341,242,24200,-4.14138565081082
1342,2:229:7,1342,256,25600,1.147672530458254
1343,2:229:1,1343,130,13000,-2.317184969573649
1344,2:260:9,1344,374,37400,-8.359186947353699
1345,2:260:11,1345,94,9400,-9.630337108562902
1346,2:245:9,1346,219,21900,-4.04319855343938
1347,2:223:57,1347,30,3000,-1.828402397889486
1348,2:223:45,1348,241,24100,-5.056884346481361
1349,2:223:44,1349,1102,110200,-1.232474876854982
1350,2:223:41,1350,308,30800,-1.998247474416152
1351,2:223:46,1351,424,42400,-4.47690561341947
1352,2:223:47,1352,411,41100,-2.014606657062994
1353,2:223:14,1353,114,11400,-3.179846236440514
1354,2:223:16,1354,737,73700,-2.118920593334821
1355,2:296:25,1355,111,11100,-20.204213901338385
1356,2:296:13,1356,515,51500,-15.568263813485295
1357,2:235:30,1357,381,38100,-6.919088445085372
1358,2:235:16,1358,234,23400,-8.233843022801803
1359,2:235:21,1359,258,25800,-10.38342666665605
1360,2:322:12,1360,141,14100,-7.846145696560707
1361,2:322:13,1361,465,46500,-7.884665570018654
1362,2:344:10,1362,423,42300,-6.84664644004441
1363,2:296:14,1363,440,44000,-16.154199439779017
1364,2:296:15,1364,207,20700,-17.23864458794274
1365,2:296:1,1365,764,76400,-5.567574050455844
1366,2:296:9,1366,995,99500,-7.898453508078138
1367,2:296:7,1367,159,15900,-10.706482783570184
1368,2:296:24,1368,784,78400,-5.324955436796436
1369,2:296:10,1369,56,5600,-5.931411503546345
1370,2:296:2,1370,434,43400,-12.192802920266423
1371,2:296:11,1371,1011,101100,-16.58177730729119
1372,2:296:18,1372,125,12500,-18.902541791660823
1373,2:296:4,1373,88,8800,-9.231538537994917
1374,2:296:3,1374,308,30800,-16.593042011650518
1375,2:296:20,1375,3013,301300,-9.924264004440243
1376,2:296:17,1376,444,44400,-21.11202228085144
1377,2:296:5,1377,1220,122000,-15.14128127458001
1378,2:296:19,1378,191,19100,-12.16694386057013
1379,2:296:16,1379,126,12600,-16.452082205167383
1380,2:296:21,1380,176,17600,-5.779119988056571
1381,2:296:6,1381,831,83100,-9.723310166639314
1382,2:296:12,1382,293,29300,-17.24527999292072
1383,2:296:22,1383,127,12700,-15.452033588730504
1384,2:295:21,1384,675,67500,-8.041099240541447
1385,2:295:10,1385,1451,145100,-4.161332383879812
1386,2:295:6,1386,93,9300,-2.287037388671107
1387,2:295:2,1387,133,13300,-6.363366761746122
1388,2:295:1,1388,287,28700,-7.257368401750688
1389,2:295:16,1389,695,69500,-11.471292664695694
1390,2:295:7,1390,180,18000,-8.67193104021242
1391,2:295:24,1391,91,9100,-6.705133046734006
1392,2:295:15,1392,42,4200,-16.918547195931552
1393,2:295:22,1393,33,3300,-4.917517771578201
1394,2:295:17,1394,56,5600,-18.835090968031857
1395,2:295:20,1395,20,2000,-11.367630530444892
1396,2:295:5,1396,1982,198200,-13.72348035178623
1397,2:295:8,1397,294,29400,-15.464092408402589
1398,2:295:9,1398,1139,113900,-6.377855268393132
1399,2:295:18,1399,134,13400,-12.899226451330517
1400,2:295:27,1400,271,27100,-2.404519608618568
1401,2:295:4,1401,40,4000,-11.106707230276786
1402,2:224:8,1402,130,13000,-3.123648798644902
1403,2:224:7,1403,480,48000,-2.731904321390959
1404,2:224:2,1404,202,20200,-4.887876372109107
1405,2:224:27,1405,275,27500,-0.17829930564984
1406,2:224:23,1406,363,36300,-3.360792614810562
1407,2:224:18,1407,39,3900,-5.74517884891801
1408,2:224:13,1408,241,24100,-4.739455883238157
1409,2:224:1,1409,57,5700,-2.143689449252165
1410,2:224:24,1410,168,16800,-4.624301127890522
1411,2:224:21,1411,1394,139400,-1.744909472116702
1412,2:224:22,1412,280,28000,-1.844138149776821
1413,2:246:11,1413,320,32000,-2.051223279385881
1414,2:246:1,1414,108,10800,-1.516763145611817
1415,2:246:2,1415,660,66000,-1.963076176228782
1416,2:246:4,1416,811,81100,-1.092478012853491
1417,2:246:3,1417,44,4400,-3.108703049405468
1418,2:246:5,1418,1070,107000,-3.173642797087974
1419,2:246:19,1419,216,21600,-5.033509003581116
1420,2:246:13,1420,118,11800,-5.130253341086323
1421,2:246:14,1421,165,16500,-2.782329752419598
1422,2:246:7,1422,81,8100,3.370199961896597
1423,2:246:15,1423,161,16100,-3.916772143227973
1424,2:295:3,1424,1749,174900,-9.942430604813937
1425,2:246:8,1425,1768,176800,-4.375700018460536
1426,2:223:55,1426,467,46700,-1.320781286406726
1427,2:257:1,1427,196,19600,-10.8758358836663
1428,2:258:2,1428,135,13500,-7.809419552953489
1429,2:258:4,1429,216,21600,-6.337903059455885
1430,2:258:1,1430,1045,104500,-10.513524030903334
1431,2:258:3,1431,339,33900,-7.530075240237025
1432,2:258:5,1432,1366,136600,-9.89992211759765
1433,2:259:10,1433,126,12600,-9.315999938747748
1434,2:259:17,1434,279,27900,-5.470730368544404
1435,2:259:15,1435,265,26500,-15.565868095417448
1436,2:259:20,1436,1037,103700,-4.648623051399362
1437,2:259:9,1437,949,94900,-6.541875470432228
1438,2:259:5,1438,536,53600,-6.389806850654047
1439,2:259:4,1439,1512,151200,-4.37745684002525
1440,2:259:14,1440,1227,122700,-5.33627964192356
1441,2:277:25,1441,1528,152800,-2.225549556910183
1442,2:279:6,1442,681,68100,-2.089171066866631
1443,2:279:5,1443,102,10200,-0.751364743715207
1444,2:279:14,1444,94,9400,-7.603511712133184
1445,2:279:15,1445,174,17400,-2.200477391946276
1446,2:303:7,1446,163,16300,0.877547977419161
1447,2:303:9,1447,256,25600,0.511678211769516
1448,2:303:24,1448,128,12800,-0.348257409824285
1449,2:303:13,1449,150,15000,1.770345048780828
1450,2:303:19,1450,193,19300,0.990559680888863
1451,2:303:18,1451,417,41700,-1.365184060271276
1452,2:303:11,1452,134,13400,0.959083774349889
1453,2:303:10,1453,439,43900,0.661033704305372
1454,2:303:20,1454,149,14900,-0.975178756052544
1455,2:303:23,1455,1129,112900,-0.390679867010343
1456,2:303:17,1456,666,66600,0.777890849960794
1457,2:225:9,1457,541,54100,-0.572464496634565
1458,2:225:8,1458,503,50300,-4.373207172180236
1459,2:225:7,1459,704,70400,-3.988176993074951
1460,2:225:13,1460,70,7000,-3.413520442201027
1461,2:225:6,1461,507,50700,-2.163810075897082
1462,2:225:4,1462,65,6500,0.195619763489512
1463,2:225:11,1463,122,12200,0.314577596947042
1464,2:225:15,1464,1315,131500,-1.251340623674088
1465,2:225:18,1465,2746,274600,-5.209128370958606
1466,2:225:14,1466,66,6600,-4.251415832232039
1467,2:225:19,1467,120,12000,-5.404641170448934
1468,2:225:17,1468,255,25500,-0.524187622021085
1469,2:237:15,1469,585,58500,-8.08389805815836
1470,2:237:12,1470,380,38000,-3.549611754144808
1471,2:237:16,1471,367,36700,-6.791352225507414
1472,2:237:17,1472,383,38300,-15.446002521493806
1473,2:237:14,1473,508,50800,-4.049279027067787
1474,2:237:13,1474,1204,120400,-6.96024463439572
1475,2:237:18,1475,95,9500,-8.5908350146879
1476,2:239:24,1476,178,17800,-11.121859225444158
1477,2:239:20,1477,663,66300,-7.529152314244558
1478,2:239:19,1478,192,19200,-5.59539097141216
1479,2:239:18,1479,548,54800,-6.561224522257069
1480,2:251:14,1480,257,25700,0.168094904838834
1481,2:251:17,1481,249,24900,-3.603439784518225
1482,2:319:3,1482,356,35600,-7.198268304159651
1483,2:298:1,1483,380,38000,-0.549399611503831
1484,2:298:13,1484,765,76500,-2.335430002998073
1485,2:298:18,1485,329,32900,-1.760999327444025
1486,2:298:20,1486,471,47100,-1.788610788532885
1487,2:298:14,1487,1097,109700,-1.921438671568811
1488,2:298:3,1488,818,81800,-1.784530148384702
1489,2:298:22,1489,879,87900,-0.609922207075514
1490,2:298:17,1490,2398,239800,-1.278942822365247
1491,2:298:31,1491,1826,182600,-2.393133290309542
1492,2:341:21,1492,311,31100,-10.902783549634197
1493,2:341:19,1493,276,27600,-4.235038333557512
1494,2:341:2,1494,154,15400,-3.52972834430444
1495,2:341:5,1495,762,76200,-7.31606754665608
1496,2:249:8,1496,1972,197200,-13.033443728189948
1497,2:249:6,1497,454,45400,-5.290814321529511
1498,2:249:5,1498,400,40000,-5.276125641999048
1499,2:249:4,1499,155,15500,-4.19510196607823
1500,2:249:3,1500,324,32400,-1.009850432743205
1501,2:249:16,1501,689,68900,-4.670095598728372
1502,2:249:21,1502,469,46900,-4.575863853507727
1503,2:249:22,1503,1129,112900,-4.988110194294794
1504,2:249:27,1504,1101,110100,-6.493779700715568
1505,2:249:19,1505,217,21700,-7.522825818899004
1506,2:249:12,1506,374,37400,-12.161381643843665
1507,2:249:13,1507,181,18100,-16.86969015573296
1508,2:249:18,1508,186,18600,-9.598177795602979
1509,2:249:24,1509,199,19900,-7.712383380250344
1510,2:249:20,1510,211,21100,-9.27850205451067
1511,2:249:23,1511,194,19400,-6.293464401369402
1512,2:249:10,1512,554,55400,-3.805596589078729
1513,2:276:1,1513,621,62100,-12.882099675044909
1514,2:276:2,1514,252,25200,-15.9503972636553
1515,2:276:3,1515,77,7700,-12.038915126712023
1516,2:276:17,1516,191,19100,-9.032193370128327
1517,2:299:6,1517,67,6700,-3.191871481640096
1518,2:299:7,1518,33,3300,-2.747836397139113
1519,2:299:19,1519,81,8100,-3.450093853052147
1520,2:299:23,1520,188,18800,-2.772564116859089
1521,2:299:9,1521,483,48300,-1.326898737346468
1522,2:299:16,1522,139,13900,-3.804115651767168
1523,2:299:26,1523,104,10400,-1.319648988990653
1524,2:299:39,1524,181,18100,-2.218151970083879
1525,2:299:40,1525,353,35300,-1.717868207930424
1526,2:299:32,1526,319,31900,-1.433342306466368
1527,2:299:41,1527,238,23800,-2.6179148171163
1528,2:299:38,1528,772,77200,-3.847918627525276
1529,2:299:24,1529,2326,232600,-1.980779071262704
1530,2:299:37,1530,93,9300,-1.01985483024565
1531,2:299:36,1531,275,27500,-1.52424306555731
1532,2:299:35,1532,136,13600,-1.0750588304832
1533,2:299:21,1533,935,93500,-1.934635653331409
1534,2:252:8,1534,99,9900,-3.786312307362018
1535,2:252:14,1535,237,23700,-4.428080719215156
1536,2:252:10,1536,39,3900,-4.544875162802778
1537,2:252:19,1537,255,25500,-4.797329962749979
1538,2:252:26,1538,284,28400,-2.386313071190055
1539,2:252:38,1539,77,7700,-1.768672396975571
1540,2:252:41,1540,154,15400,-2.560294683957403
1541,2:252:37,1541,676,67600,-1.573750836591786
1542,2:252:39,1542,286,28600,-2.656725180269874
1543,2:273:1,1543,43,4300,-8.510030577739357
1544,2:273:2,1544,335,33500,-9.70904644997508
1545,2:273:11,1545,638,63800,-8.213432108955917
1546,2:273:26,1546,174,17400,-7.356427180760427
1547,2:273:3,1547,179,17900,-9.476138679624862
1548,2:273:8,1548,629,62900,-10.936413616690487
1549,2:273:4,1549,245,24500,-11.25637679838377
1550,2:273:6,1550,192,19200,-19.231893338558823
1551,2:273:5,1551,412,41200,-11.850156147884837
1552,2:273:7,1552,978,97800,-15.32729147777675
1553,2:273:9,1553,538,53800,-22.826138400126318
1554,2:273:14,1554,409,40900,-12.767960735602404
1555,2:273:21,1555,203,20300,-9.809051202253904
1556,2:273:12,1556,38,3800,-7.379850905847537
1557,2:273:27,1557,421,42100,-6.136249963149945
1558,2:273:28,1558,72,7200,-10.781572749894641
1559,2:273:24,1559,240,24000,-7.923009344501855
1560,2:273:31,1560,57,5700,-16.757783651842587
1561,2:273:29,1561,139,13900,-9.075978266741735
1562,2:273:30,1562,244,24400,-6.108898272889457
1563,2:273:32,1563,128,12800,-12.450269821787067
1564,2:273:25,1564,345,34500,-11.568294062066654
1565,2:273:13,1565,849,84900,-16.481426034782903
1566,2:273:18,1566,80,8000,-7.6930820560159
1567,2:273:20,1567,136,13600,-13.183403271305883
1568,2:273:17,1568,929,92900,-10.126344288954654
1569,2:273:16,1569,214,21400,-7.99118940435112
1570,2:273:19,1570,735,73500,-10.592017955982548
1571,2:283:1,1571,147,14700,-5.678435811661666
1572,2:283:2,1572,92,9200,-1.5579197372483229
1573,2:283:3,1573,286,28600,-0.378690185533972
1574,2:283:7,1574,74,7400,0.690355949788436
1575,2:283:23,1575,260,26000,-0.72137209893109
1576,2:283:30,1576,314,31400,0.84206243793241
1577,2:283:14,1577,593,59300,-6.626643736656458
1578,2:274:14,1578,548,54800,-6.378040527550704
1579,2:274:20,1579,316,31600,-5.314461906749616
1580,2:274:26,1580,231,23100,-4.179250146186527
1581,2:274:23,1581,1035,103500,-9.01626826303749
1582,2:274:5,1582,34,3400,-9.558881488555159
1583,2:274:7,1583,93,9300,-5.360071157321348
1584,2:274:13,1584,2093,209300,-3.085504600247484
1585,2:282:5,1585,51,5100,-0.121580649688305
1586,2:282:4,1586,127,12700,-5.413540231436955
1587,2:282:20,1587,136,13600,-1.711408449890857
1588,2:282:18,1588,150,15000,-1.554835182635372
1589,2:282:19,1589,849,84900,0.015079736629448
1590,2:282:11,1590,1104,110400,-1.604162272659605
1591,2:282:1,1591,2086,208600,-0.810756643874762
1592,2:228:3,1592,32,3200,-3.608126160636412
1593,2:250:14,1593,272,27200,-4.461740246142172
1594,2:250:2,1594,258,25800,-6.119646934000724
1595,2:271:21,1595,244,24400,-11.667876355218816
1596,2:271:20,1596,233,23300,-8.136934805787103
1597,2:271:18,1597,44,4400,-8.061965097229141
1598,2:271:25,1598,82,8200,-2.950350125136762
1599,2:271:15,1599,44,4400,-2.613039325164646
1600,2:271:16,1600,141,14100,-9.769144565989214
1601,2:271:12,1601,38,3800,-2.058221590706063
1602,2:271:10,1602,117,11700,-7.943684276186125
1603,2:271:14,1603,46,4600,-5.357860056829637
1604,2:271:11,1604,94,9400,-6.216892958198174
1605,2:271:7,1605,752,75200,-5.35587086954977
1606,2:271:4,1606,636,63600,-6.689560678638536
1607,2:271:6,1607,114,11400,1.769233056982157
1608,2:271:5,1608,70,7000,-9.596308045064015
1609,2:348:12,1609,194,19400,-15.014998949535318
1610,2:348:2,1610,178,17800,-11.881960944501394
1611,2:348:6,1611,127,12700,-16.520681749629006
1612,2:302:39,1612,67,6700,-3.248235280475421
