OID_,VALUE,ZONE_CODE,COUNT,AREA,MEDIAN
2564,6:125:12,2564,20,2000,-10.081457434848247
2565,6:123:26,2565,228,22800,-10.762286718561977
2566,6:123:27,2566,229,22900,-10.470788175827897
2567,6:123:28,2567,66,6600,-10.404044009500549
2568,6:123:29,2568,48,4800,-10.104261636449458
2569,6:123:30,2569,33,3300,-10.631965514981964
2570,6:123:4,2570,31,3100,-10.19343113005089
2571,6:123:1,2571,32,3200,-10.239039632862415
2572,6:122:5,2572,155,15500,-10.828073283839036
2573,6:122:18,2573,275,27500,-10.304928256097806
2574,6:122:22,2574,173,17300,-10.575591193549576
2575,6:122:12,2575,101,10100,-10.346955537936916
2576,6:122:21,2576,35,3500,-10.471136992540984
2577,6:122:10,2577,218,21800,-10.442923476650279
2578,6:122:2,2578,133,13300,-10.636355662404696
2579,6:122:4,2579,904,90400,-10.48897808701484
2580,6:121:50,2580,61,6100,-10.693206673434233
2581,6:121:46,2581,72,7200,-10.503836142978868
2582,6:121:45,2582,156,15600,-10.708743676268531
2583,6:121:43,2583,195,19500,-10.339672879464164
2584,6:121:39,2584,263,26300,-10.49205232083909
2585,6:121:47,2585,139,13900,-10.433501222142766
2586,6:124:24,2586,86,8600,-10.363397554609474
2587,6:124:21,2587,379,37900,-10.590619020636934
2588,6:124:20,2588,135,13500,-10.35864679223542
2589,6:124:22,2589,103,10300,-10.463596406075865
2590,6:124:16,2590,49,4900,-9.85006450283351
2591,6:124:15,2591,55,5500,-10.016872078388223
2592,6:105:16,2592,156,15600,-10.519994048942841
2593,6:105:14,2593,145,14500,-10.651091118352012
2594,6:105:13,2594,30,3000,-10.655012245269852
2595,6:105:11,2595,82,8200,-10.085710880530685
2596,6:105:9,2596,508,50800,-10.080358118165964
2597,6:105:7,2597,54,5400,-9.78230511848857
2598,6:105:6,2598,82,8200,-10.367022732504294
2599,6:105:5,2599,94,9400,-9.948799995434811
2600,6:146:15,2600,26,2600,-10.768877594215985
2601,6:146:14,2601,30,3000,-11.062406894270723
2602,6:128:1,2602,186,18600,-10.49532030236563
2603,6:128:2,2603,179,17900,-10.440577647600646
2604,6:128:3,2604,59,5900,-10.10402408635167
2605,6:128:10,2605,185,18500,-10.166945550918507
2606,6:129:3,2606,159,15900,-10.402337178745043
2607,6:129:4,2607,35,3500,-10.399464517906175
2608,6:89:24,2608,177,17700,-10.533537642626246
2609,6:71:38,2609,890,89000,-10.52575994784253
2610,6:71:5,2610,339,33900,-10.614664918658923
2611,6:71:31,2611,1764,176400,-10.35545980570643
2612,6:71:23,2612,1167,116700,-10.62692707140458
2613,6:71:28,2613,80,8000,-10.747590411459438
2614,6:71:30,2614,1436,143600,-10.796845087596143
2615,6:71:27,2615,224,22400,-10.578823020004041
2616,6:71:29,2616,231,23100,-10.842373572053363
2617,6:71:13,2617,200,20000,-10.18116116735689
2618,6:71:17,2618,188,18800,-10.426810273051931
2619,6:71:19,2619,79,7900,-10.433039469334968
2620,6:71:24,2620,14,1400,-10.690050202425457
2621,6:71:10,2621,356,35600,-9.78411872501264
2622,6:71:33,2622,55,5500,-10.20985523681322
2623,6:71:26,2623,230,23000,-10.601459628866555
2624,6:71:35,2624,165,16500,-9.976493075255883
2625,6:71:7,2625,374,37400,-10.638511909810973
2626,6:71:8,2626,228,22800,-10.853978090322883
2627,6:71:3,2627,49,4900,-10.956455987884564
2628,6:71:6,2628,610,61000,-10.29556115857697
2629,6:71:4,2629,57,5700,-10.340990535274662
2630,6:71:16,2630,3154,315400,-10.98232834177264
2631,6:37:20,2631,256,25600,-10.885347026631333
2632,6:37:17,2632,222,22200,-10.819853020901899
2633,6:37:15,2633,88,8800,-10.316330377524057
2634,6:37:10,2634,233,23300,-10.888545119206016
2635,6:37:7,2635,250,25000,-10.5518978733962
2636,6:37:3,2636,134,13400,-10.495584893299938
2637,6:37:16,2637,1126,112600,-10.813958385836688
2638,6:37:22,2638,1152,115200,-10.76210386645424
2639,6:37:13,2639,69,6900,-10.91948218056573
2640,6:37:8,2640,103,10300,-10.298369022769066
2641,6:37:4,2641,128,12800,-9.758718623131507
2642,6:37:11,2642,97,9700,-10.49676267367322
2643,6:37:9,2643,253,25300,-10.5893904101839
2644,6:37:24,2644,229,22900,-10.350368182595675
2645,6:37:25,2645,278,27800,-10.492097671767606
2646,6:37:26,2646,146,14600,-10.324369233582019
2647,6:38:13,2647,199,19900,-10.447713468406716
2648,6:37:27,2648,276,27600,-10.478178809399289
2649,6:37:18,2649,49,4900,-10.631686065114634
2650,6:38:11,2650,49,4900,-11.083602772264424
2651,6:38:14,2651,304,30400,-10.276430241714806
2652,6:37:23,2652,129,12900,-10.304837835797295
2653,6:59:10,2653,350,35000,-10.399777839563747
2654,6:59:8,2654,112,11200,-10.398042258070307
2655,6:59:9,2655,1001,100100,-10.487829326003485
2656,6:59:3,2656,729,72900,-10.565719303307635
2657,6:59:2,2657,479,47900,-10.504950279798651
2658,6:59:7,2658,242,24200,-10.506050645818735
2659,6:59:1,2659,224,22400,-10.41317684454651
2660,6:59:6,2660,524,52400,-10.481991458232855
2661,6:59:4,2661,589,58900,-10.28538648861365
2662,6:59:11,2662,104,10400,-10.515435446400856
2663,6:59:5,2663,82,8200,-10.172244366914704
2664,6:60:9,2664,54,5400,-9.856058241453145
2665,6:60:8,2665,45,4500,-10.083192666640354
2666,6:60:7,2666,248,24800,-10.641144441753287
2667,6:60:5,2667,180,18000,-10.508408382405275
2668,6:60:3,2668,2713,271300,-10.436892585375116
2669,6:60:6,2669,316,31600,-10.397564918177455
2670,6:60:11,2670,333,33300,-10.79955794341186
2671,6:60:1,2671,627,62700,-11.076772885973993
2672,6:60:4,2672,401,40100,-10.36340468304248
2673,6:60:2,2673,131,13100,-10.501231854530152
2674,6:61:4,2674,1584,158400,-10.347809052854426
2675,6:61:1,2675,1217,121700,-10.465744066303932
2676,6:61:6,2676,76,7600,-10.109857583718398
2677,6:61:3,2677,490,49000,-10.651529480785909
2678,6:61:7,2678,55,5500,-10.62807950595172
2679,6:61:5,2679,686,68600,-10.57651161691031
2680,6:61:2,2680,267,26700,-10.271763507253777
2681,6:62:7,2681,101,10100,-10.340901085713291
2682,6:62:8,2682,353,35300,-10.443921175241053
2683,6:62:3,2683,794,79400,-10.140381982767376
2684,6:62:5,2684,597,59700,-10.329673305742617
2685,6:106:8,2685,356,35600,-10.341340800273858
2686,6:74:25,2686,979,97900,-10.86622786380249
2687,6:74:30,2687,76,7600,-10.540259285723359
2688,6:106:21,2688,33,3300,-10.058419759577747
2689,6:112:9,2689,597,59700,-10.268193480358581
2690,6:112:8,2690,116,11600,-10.216787112151302
2691,6:77:23,2691,804,80400,-10.316459856079884
2692,6:77:10,2692,101,10100,-10.599466966403764
2693,6:77:8,2693,223,22300,-10.744459824691221
2694,6:77:4,2694,72,7200,-10.626611730343072
2695,6:77:5,2695,361,36100,-10.403108229275526
2696,6:77:2,2696,245,24500,-10.486714980777835
2697,6:77:6,2697,1270,127000,-10.456468949802913
2698,6:77:1,2698,1955,195500,-10.245696315976861
2699,6:36:27,2699,313,31300,-10.301063210007998
2700,6:36:15,2700,710,71000,-10.45198386030664
2701,6:36:33,2701,69,6900,-11.033474628591875
2702,6:36:26,2702,144,14400,-10.104060555919991
2703,6:36:23,2703,93,9300,-10.479876002640284
2704,6:36:31,2704,293,29300,-10.571343987942992
2705,6:36:16,2705,113,11300,-10.200129595984867
2706,6:36:19,2706,38,3800,-10.736500165661614
2707,6:36:17,2707,423,42300,-10.85170910769646
2708,6:36:25,2708,41,4100,-10.299167902842537
2709,6:36:28,2709,102,10200,-10.415046701003842
2710,6:36:30,2710,480,48000,-10.665541000501396
2711,6:35:11,2711,126,12600,-10.454721475473807
2712,6:35:20,2712,318,31800,-10.380099602016761
2713,6:35:18,2713,714,71400,-10.637868968394102
2714,6:35:14,2714,284,28400,-10.61244520762094
2715,6:35:16,2715,213,21300,-10.775415349509881
2716,6:34:17,2716,525,52500,-10.683225855449734
